Path, MIP, Institute, Model, Experiment, Ensemble, Table, Variable, Allocation (TB), Current Usage (TB), Percent used
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r3i1p2f1/Emon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r3i1p2f1, Emon, , 0.16, 0.16, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r3i1p2f1/Lmon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r3i1p2f1, Lmon, , 0.01, 0.01, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r3i1p2f1/Eday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r3i1p2f1, Eday, , 0.09, 0.09, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r3i1p2f1/CFday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r3i1p2f1, CFday, , 0.03, 0.03, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r3i1p2f1/Omon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r3i1p2f1, Omon, , 1.57, 1.57, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r3i1p2f1/Oday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r3i1p2f1, Oday, , 0.26, 0.26, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r3i1p2f1/SImon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r3i1p2f1, SImon, , 0.03, 0.03, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r3i1p2f1/SIday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r3i1p2f1, SIday, , 0.11, 0.11, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r3i1p2f1/day, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r3i1p2f1, day, , 2.72, 2.7, 99.26
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r1i1p2f1/3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r1i1p2f1, 3hr, , 2.04, 2.12, 103.92
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r1i1p2f1/6hrPlevPt, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r1i1p2f1, 6hrPlevPt, , 7.33, 6.12, 83.49
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r1i1p2f1/6hrPlev, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r1i1p2f1, 6hrPlev, , 0.4, 0.38, 95.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r2i1p2f1/3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r2i1p2f1, 3hr, , 2.27, 2.34, 103.08
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r2i1p2f1/6hrPlevPt, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r2i1p2f1, 6hrPlevPt, , 7.33, 6.12, 83.49
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r1i1p2f1/E3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r1i1p2f1, E3hr, , 0.79, 0.79, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r1i1p2f1/LImon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, hist-1950, r1i1p2f1, LImon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r1i1p2f1/Lmon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, hist-1950, r1i1p2f1, Lmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r3i1p2f1/6hrPlev, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r3i1p2f1, 6hrPlev, , 0.12, 0.12, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r3i1p2f1/6hrPlevPt, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r3i1p2f1, 6hrPlevPt, , 1.6, 1.29, 80.62
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/highres-future/r3i1p2f1/3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, highres-future, r3i1p2f1, 3hr, , 1.48, 1.34, 90.54
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r2i1p2f1/Lmon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, hist-1950, r2i1p2f1, Lmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p2f1/Lmon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r1i1p2f1, Lmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p2f1/LImon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r1i1p2f1, LImon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r3i1p2f1/Lmon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, hist-1950, r3i1p2f1, Lmon, , 0.01, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r2i1p2f1/LImon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, hist-1950, r2i1p2f1, LImon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r3i1p2f1/LImon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, hist-1950, r3i1p2f1, LImon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r2i1p2f1/3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, hist-1950, r2i1p2f1, 3hr, , 4.37, 4.23, 96.8
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r2i1p2f1/6hrPlev, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, hist-1950, r2i1p2f1, 6hrPlev, , 0.73, 0.69, 94.52
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i2p1f1/Amon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i2p1f1, Amon, , 0.28, 0.28, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i2p1f1/CFmon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i2p1f1, CFmon, , 0.49, 0.49, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i2p1f1/day, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i2p1f1, day, , 1.35, 1.35, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i2p1f1/Lmon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i2p1f1, Lmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i2p1f1/3hr, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i2p1f1, 3hr, , 0.92, 0.92, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i2p1f1/EmonZ, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i2p1f1, EmonZ, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i2p1f1/Eday, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i2p1f1, Eday, , 0.03, 0.03, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i2p1f1/EdayZ, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i2p1f1, EdayZ, , 0.01, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i2p1f1/Emon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i2p1f1, Emon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i2p1f1/AERmon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i2p1f1, AERmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i2p1f1/E3hr, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i2p1f1, E3hr, , 0.12, 0.12, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i2p1f1/E3hrPt, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i2p1f1, E3hrPt, , 2.02, 2.02, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r2i1p2f1/E3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, hist-1950, r2i1p2f1, E3hr, , 1.44, 1.42, 98.61
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r2i1p2f1/6hrPlevPt, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, hist-1950, r2i1p2f1, 6hrPlevPt, , 13.61, 11.05, 81.19
/badc/cmip6/data/CMIP6/HighResMIP/CNRM-CERFACS/CNRM-CM6-1-HR/control-1950/r1i1p1f2/6hrPlev, HighResMIP, CNRM-CERFACS, CNRM-CM6-1-HR, control-1950, r1i1p1f2, 6hrPlev, , 0.4, 0.4, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r3i1p2f1/3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, hist-1950, r3i1p2f1, 3hr, , 1.03, 1.03, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r3i1p2f1/6hrPlev, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, hist-1950, r3i1p2f1, 6hrPlev, , 0.09, 0.09, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i3p1f1/Amon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i3p1f1, Amon, , 0.28, 0.28, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i3p1f1/EdayZ, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i3p1f1, EdayZ, , 0.01, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i3p1f1/Emon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i3p1f1, Emon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i3p1f1/day, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i3p1f1, day, , 1.35, 1.35, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i3p1f1/CFmon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i3p1f1, CFmon, , 0.49, 0.49, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i3p1f1/AERmon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i3p1f1, AERmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i3p1f1/Lmon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i3p1f1, Lmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i3p1f1/Eday, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i3p1f1, Eday, , 0.03, 0.03, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i3p1f1/EmonZ, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i3p1f1, EmonZ, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i3p1f1/E3hr, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i3p1f1, E3hr, , 0.11, 0.12, 109.09
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r2i1p2f1/Amon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r2i1p2f1, Amon, , 0.24, 0.24, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r2i1p2f1/Emon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r2i1p2f1, Emon, , 0.22, 0.2, 90.91
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r2i1p2f1/CFday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r2i1p2f1, CFday, , 0.5, 0.5, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r2i1p2f1/day, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r2i1p2f1, day, , 3.99, 3.69, 92.48
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r2i1p2f1/LImon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r2i1p2f1, LImon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r2i1p2f1/Lmon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r2i1p2f1, Lmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r2i1p2f1/SImon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r2i1p2f1, SImon, , 0.04, 0.04, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r2i1p2f1/E3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r2i1p2f1, E3hr, , 2.22, 2.21, 99.55
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r2i1p2f1/Oday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r2i1p2f1, Oday, , 0.31, 0.31, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r2i1p2f1/SIday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r2i1p2f1, SIday, , 0.11, 0.11, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MM/hist-1950/r1i1p1f1/Omon, HighResMIP, MOHC, HadGEM3-GC31-MM, hist-1950, r1i1p1f1, Omon, , 1.24, 1.24, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MM/hist-1950/r1i3p1f1/Omon, HighResMIP, MOHC, HadGEM3-GC31-MM, hist-1950, r1i3p1f1, Omon, , 1.24, 1.24, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r2i1p2f1/3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r2i1p2f1, 3hr, , 6.59, 6.57, 99.7
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MM/hist-1950/r1i2p1f1/Omon, HighResMIP, MOHC, HadGEM3-GC31-MM, hist-1950, r1i2p1f1, Omon, , 1.24, 1.24, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r2i1p2f1/Eday, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r2i1p2f1, Eday, , 0.17, 0.17, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/hist-1950/r3i1p2f1/6hrPlevPt, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, hist-1950, r3i1p2f1, 6hrPlevPt, , 1.26, 0.99, 78.57
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MM/hist-1950/r1i1p1f1/Oday, HighResMIP, MOHC, HadGEM3-GC31-MM, hist-1950, r1i1p1f1, Oday, , 0.15, 0.15, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MM/hist-1950/r1i2p1f1/Oday, HighResMIP, MOHC, HadGEM3-GC31-MM, hist-1950, r1i2p1f1, Oday, , 0.14, 0.15, 107.14
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i3p1f1/Omon, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i3p1f1, Omon, , 1.25, 1.25, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/Omon, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, Omon, , 1.25, 1.25, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/Omon, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, Omon, , 1.95, 1.95, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MM/control-1950/r1i1p1f1/Omon, HighResMIP, MOHC, HadGEM3-GC31-MM, control-1950, r1i1p1f1, Omon, , 1.94, 1.93, 99.48
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/Oday, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, Oday, , 0.15, 0.15, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i3p1f1/Oday, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i3p1f1, Oday, , 0.15, 0.15, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MM/hist-1950/r1i3p1f1/Oday, HighResMIP, MOHC, HadGEM3-GC31-MM, hist-1950, r1i3p1f1, Oday, , 0.15, 0.15, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MM/control-1950/r1i1p1f1/EdayZ, HighResMIP, MOHC, HadGEM3-GC31-MM, control-1950, r1i1p1f1, EdayZ, , 0.01, 0.01, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MM/control-1950/r1i1p1f1/EmonZ, HighResMIP, MOHC, HadGEM3-GC31-MM, control-1950, r1i1p1f1, EmonZ, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/EdayZ, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, EdayZ, , 0.01, 0.01, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/EmonZ, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, EmonZ, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i3p1f1/Omon, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i3p1f1, Omon, , 0.69, 0.69, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/Omon, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, Omon, , 0.69, 0.69, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MM/control-1950/r1i1p1f1/Oday, HighResMIP, MOHC, HadGEM3-GC31-MM, control-1950, r1i1p1f1, Oday, , 0.23, 0.23, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i3p1f1/Oday, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i3p1f1, Oday, , 0.08, 0.08, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/Oday, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, Oday, , 0.08, 0.08, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Amon, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Amon, , 0.76, 0.56, 73.68
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/Amon, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, Amon, , 0.28, 0.28, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/AERmon, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, AERmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/CFmon, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, CFmon, , 1.37, 1.37, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Lmon, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Lmon, , 0.01, 0.01, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Emon, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Emon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/day, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, day, , 3.8, 3.79, 99.74
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/Eday, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, Eday, , 0.08, 0.08, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p2f1/3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r1i1p2f1, 3hr, , 5.96, 5.95, 99.83
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p2f1/6hrPlevPt, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r1i1p2f1, 6hrPlevPt, , 7.75, 7.73, 99.74
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/3hr, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, 3hr, , 8.22, 8.2, 99.76
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p2f1/6hrPlev, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r1i1p2f1, 6hrPlev, , 1.07, 1.07, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/control-1950/r1i1p1f1/E3hr, HighResMIP, MOHC, HadGEM3-GC31-HH, control-1950, r1i1p1f1, E3hr, , 1.32, 0.33, 25.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p2f1/E3hr, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r1i1p2f1, E3hr, , 2.2, 2.19, 99.55
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/Oday, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, Oday, , 0.23, 0.23, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P-HR/control-1950/r1i1p2f1/SImon, HighResMIP, EC-Earth-Consortium, EC-Earth3P-HR, control-1950, r1i1p2f1, SImon, , 0.05, 0.05, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/AERmon, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, AERmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/3hr, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, 3hr, , 2.78, 0.92, 33.09
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HH/highres-future/r1i1p1f1/CFmon, HighResMIP, MOHC, HadGEM3-GC31-HH, highres-future, r1i1p1f1, CFmon, , 0.49, 0.49, 100.0
